Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2012","2012","1000 No","37012.171","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2012","2012","1000 No","30831.808","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","69578.602","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2013","2013","1000 No","36666.051","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2013","2013","1000 No","31477.014","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","69960.943","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2014","2014","1000 No","36300.112","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2014","2014","1000 No","32116.66","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","70294.397","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2015","2015","1000 No","35911.92","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2015","2015","1000 No","32745.68","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","70607.037","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2016","2016","1000 No","35500.674","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2016","2016","1000 No","33362.84","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","70898.202","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2017","2017","1000 No","35071.057","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2017","2017","1000 No","33966.456","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","71127.802","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 No","34627.095","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 No","34556.078","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","71307.763","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 No","34173.268","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2019","2019","1000 No","35132.892","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","71475.664","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","33712.543","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","35698.325","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","71601.103","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","33246.04","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","36252.084","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1950","1950","1000 No","25109.2","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1950","1950","1000 No","21921.843","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1950","1950","1000 No","2888.063","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1951","1951","1000 No","25627.533","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1951","1951","1000 No","22341.053","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1951","1951","1000 No","3023.4","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1952","1952","1000 No","26189.593","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1952","1952","1000 No","22806.351","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1952","1952","1000 No","3170.487","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1953","1953","1000 No","26820.851","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1953","1953","1000 No","23316.645","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1953","1953","1000 No","3329.527","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1954","1954","1000 No","27507.453","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1954","1954","1000 No","23869.466","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1954","1954","1000 No","3501.236","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1955","1955","1000 No","28263.031","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1955","1955","1000 No","24461.979","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1955","1955","1000 No","3685.807","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1956","1956","1000 No","29035.681","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1956","1956","1000 No","25090.35","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1956","1956","1000 No","3883.524","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1957","1957","1000 No","29884.089","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1957","1957","1000 No","25750.5","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1957","1957","1000 No","4094.031","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1958","1958","1000 No","30804.081","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1958","1958","1000 No","26437.028","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1958","1958","1000 No","4317.58","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1959","1959","1000 No","31750.43","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1959","1959","1000 No","27144.631","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1959","1959","1000 No","4553.8","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1960","1960","1000 No","32718.461","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1960","1960","1000 No","27868.047","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1960","1960","1000 No","4802.582","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1961","1961","1000 No","33621.982","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1961","1961","1000 No","28606.192","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1961","1961","1000 No","5060.58","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1962","1962","1000 No","34533.889","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1962","1962","1000 No","29353.433","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1962","1962","1000 No","5330.732","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1963","1963","1000 No","35526.727","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1963","1963","1000 No","30108.893","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1963","1963","1000 No","5613.198","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1964","1964","1000 No","36509.166","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1964","1964","1000 No","30872.334","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1964","1964","1000 No","5908.651","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1965","1965","1000 No","37466.077","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1965","1965","1000 No","31643.158","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1965","1965","1000 No","6216.854","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1966","1966","1000 No","38388.21","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1966","1966","1000 No","32420.527","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1966","1966","1000 No","6538.807","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1967","1967","1000 No","39282.564","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1967","1967","1000 No","33200.649","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1967","1967","1000 No","6874.05","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1968","1968","1000 No","40145.287","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1968","1968","1000 No","33974.431","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1968","1968","1000 No","7221.404","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1969","1969","1000 No","41015.865","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1969","1969","1000 No","34731.487","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1969","1969","1000 No","7578.178","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1970","1970","1000 No","41928.849","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1970","1970","1000 No","35463.753","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1970","1970","1000 No","7943.534","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1971","1971","1000 No","42916.624","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1971","1971","1000 No","36302.425","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1971","1971","1000 No","8183.483","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1972","1972","1000 No","43906.019","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1972","1972","1000 No","37126.532","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1972","1972","1000 No","8422.951","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1973","1973","1000 No","44891.281","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1973","1973","1000 No","37941.752","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1973","1973","1000 No","8662.974","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1974","1974","1000 No","45898.698","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1974","1974","1000 No","38756.159","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1974","1974","1000 No","8905.614","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1975","1975","1000 No","46969.616","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1975","1975","1000 No","39576.916","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1975","1975","1000 No","9152.476","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1976","1976","1000 No","48163.573","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1976","1976","1000 No","40404.308","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1976","1976","1000 No","9403.763","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1977","1977","1000 No","49418.15","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1977","1977","1000 No","41239.864","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1977","1977","1000 No","9659.64","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1978","1978","1000 No","50701.458","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1978","1978","1000 No","42092.711","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1978","1978","1000 No","9922.57","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1979","1979","1000 No","51831.389","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1979","1979","1000 No","42974.367","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1979","1979","1000 No","10195.306","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1980","1980","1000 No","52968.27","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1980","1980","1000 No","43907.532","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1980","1980","1000 No","10464.982","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1981","1981","1000 No","54280.394","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1981","1981","1000 No","44886.383","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1981","1981","1000 No","10741.363","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1982","1982","1000 No","55632.153","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1982","1982","1000 No","45902.91","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1982","1982","1000 No","11028.914","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1983","1983","1000 No","57011.444","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1983","1983","1000 No","46951.133","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1983","1983","1000 No","11326.254","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1984","1984","1000 No","58406.863","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1984","1984","1000 No","48021.78","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1984","1984","1000 No","11631.31","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1985","1985","1000 No","59811.313","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1985","1985","1000 No","49107.256","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1985","1985","1000 No","11942.117","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1986","1986","1000 No","61221.107","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1986","1986","1000 No","50201.991","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1986","1986","1000 No","12257.569","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1987","1987","1000 No","62630.787","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1987","1987","1000 No","51304.116","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1987","1987","1000 No","12577.181","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1988","1988","1000 No","64037.514","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1988","1988","1000 No","52412.84","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1988","1988","1000 No","12900.868","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1989","1989","1000 No","65466.361","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1989","1989","1000 No","53478.931","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1989","1989","1000 No","13278.471","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1990","1990","1000 No","66912.613","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1990","1990","1000 No","54392.182","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1990","1990","1000 No","13817.423","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1991","1991","1000 No","68358.82","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1991","1991","1000 No","55298.504","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1991","1991","1000 No","14372.398","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1992","1992","1000 No","69788.747","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1992","1992","1000 No","56188.636","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1992","1992","1000 No","14941.812","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1993","1993","1000 No","71176.405","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1993","1993","1000 No","57041.624","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1993","1993","1000 No","15518.803","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1994","1994","1000 No","72501.087","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1994","1994","1000 No","57828.504","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1994","1994","1000 No","16096.578","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1995","1995","1000 No","73759.11","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1995","1995","1000 No","58530.406","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1995","1995","1000 No","16668.571","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1996","1996","1000 No","74946.448","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1996","1996","1000 No","59140.514","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1996","1996","1000 No","17232.205","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1997","1997","1000 No","76058.603","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1997","1997","1000 No","59666.524","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1997","1997","1000 No","17786.811","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1998","1998","1000 No","77128.424","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1998","1998","1000 No","60117.397","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1998","1998","1000 No","18335.5","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1999","1999","1000 No","78123.713","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1999","1999","1000 No","60482.574","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1999","1999","1000 No","18908.8","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","79001.142","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","2000","2000","1000 No","60716.972","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","2000","2000","1000 No","19568.59","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","79817.777","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","2001","2001","1000 No","60905.689","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","2001","2001","1000 No","20234.23","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","80642.308","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","2002","2002","1000 No","61048.895","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","2002","2002","1000 No","20907.601","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","81475.825","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","2003","2003","1000 No","61156.846","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","2003","2003","1000 No","21590.816","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","82311.227","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","2004","2004","1000 No","61239.621","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","2004","2004","1000 No","22288.057","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","83142.095","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","2005","2005","1000 No","61308.288","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","2005","2005","1000 No","23000.555","X","Figure from international organizations",""
